masked_acct,MoodysUVIDiffCOFromOrig,VehicleValueBlackBook,FinancedAmt,PaymentAmt,TotalDownPmt,ChargeOffMOB,FICOScore,true_recovery_rate
ec853aa846af76d9e48d68e6e7d470c9,-11.61,6525,11037,314.11,850,25,,0.1107
ec865b0bb07d45c7f7039d9deb4adf45,-12.85,14025,16715.3809,378.02,4500,25,558,0.7682
ec876ddf69e329f513ab5ceba1c3e19a,-5.29,12325,17650.0098,393.04,1500,11,495,0.5246
ec8aadbbdf6ccb7cc78fc6c4c3b27358,-11.81,22450,24536.1191,539.01,6000,29,498,0.367
ec95931a1f75056ae87941bf9cad2196,-0.49,9800,16271.79,487.06,2000,4,,0.6962
ecadc7092949c4afd4c9cbea87f19f31,-9.85,11400,16582.9805,395.26,4000,31,,0.3696
ecb6c9e1cb6af9f45c405dc925789c1f,-6.29,12750,16285.9697,344.3,1000,12,,0.0174
ecbb52d07773eda16cbb6620e954966f,1.44,10400,14452.21,343.92,500,5,649,0
ecc53e694ae1277e7608a7d9ebfad81f,0.65,14850,23344,493.3,1500,7,,0.5757
ecc6fa820f9f02808105dc4cbc9388aa,-8.27,7450,14660.9902,330.25,1500,25,517,0.261
eccf043fa6f45a0b5980cd8d589c874d,-6.54,12200,17843.75,441.59,6050,32,452,0.6747
ecd3c87955f46604c3a7e506283253d2,-6.53,14200,19795.8398,454.61,3500,13,,0.3838
ecd527cd1c9fa7422cdaa4b464665212,-9.25,15500,20318.8105,450.57,3411.08,34,,0.463
ecdf51aa0058bae698c5b1b44f13c1fe,-3.73,8300,12376,339.48,1600,19,577,0.5336
ece3d0453f45413ca30f0160d292dfbe,-10.09,12425,17149.2891,396.43,3911.1,39,,0.1878
ece5e2a586edebd6a64bae8625506d74,-6.18,9950,13136.0898,317.28,2100,16,474,0.3987
ecf0a08308026ce9b55b47623652b252,-9.09,13200,22617,499.99,3000,16,,0.5406
ecf192b82c873c85dd9f08a4fdc7004a,0.08,10425,16055.0098,415.66,2000,20,559,0
ecf7560e297ea8d9c2ed55beb82a25e8,-7.76,13075,16739.4395,381.78,2000,25,559,0.3706
ed0d5affe8dd826dd3927521c7b5585b,-5.4,11825,16016.0996,410.94,1930,11,593,0.684
ed1225e98ff779d1c1ac38632ae72df8,-7.73,9750,14708.5801,405.45,4000,26,575,0.4906
ed12d8895c3d396b581578d1e4e2671f,-0.25,13100,17647.3809,469.03,-345,19,537,0.4788
ed151a1c826e70275792a02fb6de2318,-3.57,10525,13409.9297,322.02,2100,20,,0.3418
ed174e0a63d526cf9420c3b8b5378dd4,-8.44,14175,18024.4395,398.48,1000,17,575,0
ed1aff62873f88d048820457a1d5af54,-5,8250,13292.5,350.09,1000,12,540,0.4518
ed2237da19aa649fbe7f47424e0b8e85,-6.89,20500,24642.8008,560.66,6500,31,,0.6621
ed22bddb9e752dc591223b2efa15cd5f,-7.21,19775,25278.9805,580.88,2300,29,555,0.0165
ed247f57d170b63d83a184cb721b39d4,-4.81,13500,25237.4902,540.49,4000,6,594,0
ed2d4b89a04867662d8c86ac3df5bdb3,-3.37,14850,20735.3906,485.24,1250,21,585,0.4048
ed2ef265c36413f7a3af541b49a1e8f0,-9.16,10425,14200,408.53,1000,19,566,0.2377
ed3965feed7529643a161a2861b0fd4c,-8.19,11800,16242,371.82,2000,24,459,0.4004
ed3c54ff3348c1f3b19ba95f2cf21858,-0.98,15400,21503.5098,503.46,1500,11,569,0.5869
ed3f9841eda28d16d643e3166127e061,0.04,12375,17000.1992,459.19,2500,8,511,0.5361
ed4031b25a06dc3fbd679cd7a73335aa,-3.1,12350,15750.8496,366.51,1500,12,,0.5564
ed42cae4c14e0193532ee675155fd101,1.49,11450,17069.4902,415.44,3100,8,,0.0901
ed47d26f00d15a88eb9882803810bdad,-4.45,15425,19084.6992,429.9,1000,28,,0.2968
ed4d5261aeea60dafef4320cfb581b09,-6.52,9650,9724.04,250.91,3500,10,520,0.9228
ed51745b5abb03f8a44a393d37863463,0.86,19500,24448.1992,537.32,5000,8,572,0.7895
ed56734826d74e7b13919494908db60a,-3.49,13050,17339.0996,388.15,3500,8,541,0.5903
ed56f7bed0eb9318717ec906cd44ed45,-11.57,18650,19945,440.33,3000,33,518,0.3676
ed5a2d8711ced2686c9a1a8490ec0dba,-4.5,8325,12469,351.04,1000,18,554,0.5413
ed652223fc4c926d884842405475e255,-11.96,16725,21866,502.55,4500,28,,0.4987
ed66ae4542342db953aa6323f5b77497,-8.35,8100,10923.9404,291.58,1500,43,517,0.3359
ed6b86487e24fa829f4f4a1bbab8958b,-3.52,10825,15967.0596,402.29,2583,7,480,0.7061
ed6e340e41597dc754e3dae2aa193b6d,-11.81,13150,19358.2598,419.95,-2100,29,581,0.4589
ed74f34ed42ad9e9e93b0f93f87df99f,-1.53,9800,15029.7305,334.8,2100,6,,0.5825
ed7a6aadc7cbd654c7eeac5970cde261,-1.53,8700,14657,356.19,1000,6,523,0.7216
ed835303f15df64f079eb18696fc3b7e,-5.18,11650,19232.25,433.34,2000,7,,0.6086
ed86ae4e09a1a44783958cdb06d043d3,-5.01,13800,16958.5996,432.86,3059.4,8,548,0.7008
ed88ecefe50acb18285b9b968a8c0489,-1.1,26500,32477.75,759.29,3500,25,431,0.5186
ed9253b3d6f1b81357a7ffd42dab5cf3,-5.84,9950,13959.6797,327.33,4000,18,,0.4706
ed935bc20f26d12d42931b7fa698fed6,-10.87,14700,23064,526.59,7000,37,549,0.6905
ed977971eff7bf6b39a4d74ac311238e,-4.7,18000,22450.4805,490.08,2330.4,14,583,0.6838
eda534fe58a2b6aaa7ef6eb9b02e3767,-0.57,12825,18605,416.52,1000,11,463,0.5991
edafc8d2be5a348a23b4d37ae41a7785,-10.94,14450,19849.0508,456.06,1500,22,,0.4469
edb1a8200fdeabe3b7fa049976514a3e,-2.86,15250,17042.8496,383.91,1900,14,587,0.6876
edbbc562f529d0e8d3e1df01054787f4,-5.69,20900,25360,586.46,7000,10,481,0.7538
edbcc6a1df7fd257d6b9669415516c67,-4.5,15100,27392.9902,605.61,250,18,598,0.3732
edc5431efbddc661469d30df6bd00360,-8.05,9225,13789.1904,355.98,2250.36,29,410,0.0366
edd124b4fdeda1ec137ce13a30839e99,-6.44,7850,11619.5,310.38,2000,12,494,0.4513
edd23061a878912bcd073afcc9ba390c,-7.67,7675,12087.5996,323.54,2700,27,556,0.3906
ede20e3d6714073a6957e8ecbf48fae1,-8.94,12575,16425.9395,412.23,3000,23,438,0.3554
ede63c0d58a637516c2d99f68ca959a6,-11.45,16150,22976,485.63,1500,36,546,0.3563
edf18d6f5aad4b5e260d1e5851e3f688,0.95,7100,8548,228.2,1349,7,559,0.8472
edf6a32b9c62cb124029aad047d384b2,-8.41,14600,11650.9404,286.17,7000,40,477,0.6337
edfc68e22cad31217427df4c7e998df1,-7.45,11175,18098.75,461.68,1500,22,498,0.4823
edfc8203ef385c4e64c42a47037518d9,-6.81,8650,19150.1094,426.59,2700,26,,0.2912
ee036491cbd70188003aee135a5c231f,-6.56,14200,17201,433.48,3100,32,437,0.451
ee0a15d581d1b2ad3acfe584588c57ad,0.15,13700,18823.4707,402.42,1650,4,549,0.8336
ee0dc2b3403d1c3f2134abd56c58fa7e,-2.59,9325,10854.54,318.87,1200,17,,0.4104
ee17eea7793d58311afe2203d9940b9d,-7.17,14275,20132,441.43,2750,30,,0.5935
ee1fe533dcfbda50d376a016e42c6363,-6.28,10600,14686.9297,332.93,1650,18,554,0.5394
ee234e7422a75dd5bfcccd2162b462d8,-11.44,7900,14776,365.19,1250,30,537,0.1584
ee334d35294a11e11b860062737546f4,-6.41,17000,20005.5195,444.89,5250,33,585,0.4355
ee3510600b6b4f17e9ba77eec63b5284,-8.74,17750,16203.75,430.86,7500,36,,0.4
ee379b03fee190153392cf9bb549f7f4,-1.97,9725,16243.3799,412.5,2500,6,458,0.5109
ee438c78d8238d8e979988f70d32f526,-3.16,10125,15184.9102,380.44,1650,4,459,0.4397
ee545b0927062262c92e91b785bb0a5d,0.99,10900,14941.9404,399.99,1950,5,517,0.6676
ee55b8921f71c18fc3a60b266fed6c39,-1.21,12675,18075.4395,402.15,1500,13,524,0.657
ee569253086fa5ec7bd53f3f803d6551,-4.86,8150,14598.5098,325.17,1500,7,583,0.4889
ee5e88c9df45828b9a40b078ff91b894,-7.62,23000,16316.1797,353.99,20000,29,451,1
ee72f6db4196a74fd5e827984ebbef0f,-10.25,13750,18601,451.15,2800,31,439,0.1687
ee740da31f9131aa69dbf0be07728757,-1.7,10075,13217,346.82,1000,12,526,0.6154
ee7592d09b9704ba98bdda02a029a3c9,-6.52,9050,11785.8496,284.19,2000,10,452,0.4596
ee7725e902780cc2c6ef42ea97bfca34,-9.52,9350,13166,360.63,2500,32,549,0.2089
ee7a6686b07d4614058b77ca68087cf5,-10.38,14200,20776.8203,485.95,5000,24,547,0.1171
ee7da997555be7ab41eb499acee06d85,-8.57,17375,21296.8691,468,4000,29,527,0.3204
ee850c480ed345f0d8442f56d87ce84c,-5.38,7400,9765.5996,277.94,1000,35,525,0.2047
ee8a34fa5a1b21d5e5a425f0a2f86832,-3.81,13350,21667.5508,475.99,2200,5,513,0
ee8c433ccc44ea9a73fdfe2b714e5b04,-8.38,12250,15932.8301,343.4,1000,19,513,0.4194
ee8df6e28f81977a76a37750f6febc24,-7.44,5000,7294.0298,197,4600,24,493,0.085
ee92ce3affa989d2380fef3643048421,-0.8,9600,18701.25,429.68,1100,12,563,0.563
ee95b035102610a096a65735a8684efe,3.17,20325,25034.1504,627.17,2300,6,550,0.71
ee98ef952ebb0fd8d49a3b9b33708bca,-6.08,10450,19230.4004,425.75,1000,9,548,0.5135
eeb1ac7b263ef5f4c3757c98fafbd411,-0.96,18250,23402.5996,586.3,1817,16,557,0.7981
eeb39bc4326abde8dd09f2b4432f2b72,-7.16,6750,11272,297.01,1000,14,472,0.058
eec1868e670ab32fe8a619e4ca2e0020,-4.86,6600,10738,283.79,3250,16,,0.2992
eec2438c61f94fae1ea1737115cb8c24,1.1,8825,13283.4004,322.58,1980,11,,0.6357
eece0b091a64b50ecb7861a815292511,-4.74,7600,11524.3496,326.2,2500,17,,0.1655
eed7cdd0dd1c148ff9fc3b421610b7d5,-2.9,11775,21295,471.03,2000,18,542,0.5429
eeda36f617b5bccb286fee1694088107,-1.02,14125,19998,436.55,-2100,11,,0.4179
eedeab761c762ddc452b8fc423e84f47,-1.44,13150,19350.1406,520.88,4000,10,540,0.7477
eedf43eefc52401b9e57379231cedd06,-5.93,12375,9903.9404,250.56,9000,34,536,1
eee3684c94f98a4ecec799c16a9874bd,-7.41,11250,17143,419.61,3500,24,527,0.3901
eee8719551836ee1b3ec0c496378ce45,-2.86,12750,18865.4395,455.62,1600,14,543,0.5311
eee9a71ca081c2e7f53e316262f2dcf4,-5.96,10800,13440,344,2500,8,537,0.2213
eeeaa9dff44d17d8a72528ec40b8a429,-5.66,14825,20630.6406,540.27,2106.91,11,444,1
eef99002c21c5225914c8500a5756008,-4.81,9675,15736.75,372.39,1600,6,510,0.347
eefd7e832b2118bc16878e0e5fd8af93,-5.31,10375,13685.75,359.2,2500,8,564,0.668
ef03c8eba2c04b1612b517907c751f87,-5.65,5825,9049.4199,263.48,1000,34,525,0
ef043486c6a02a89c5c31081a283b591,-9.3,29700,32185.3203,767.73,4600,16,558,0.6074
ef09741296a15a66dd7eeca2c0534675,-8.04,14850,18276,417.51,1900,43,589,0.5287
ef153abfc5dca02e847f3ef7e2bfbdd8,-6.04,12750,20014.7891,439.83,3000,22,,0.1911
ef16e2a0d9f0cc9a21695fa16bc3ad75,-2.69,10725,11690.5,261.21,3250,6,,0.0522
ef195f6f6235f9e7aaf8692c54ad06b1,-4.18,13400,28496.6504,634.3,1360,10,,0.5054
ef202c1e9c9e726646247c47ef6d1787,-9.61,10700,15386.0596,409.06,3000,16,,0.7241
ef2aac3405395bd728de1320bbe81fd1,-3.54,10975,15963.1299,399.96,3000,5,,0.668
ef2cee5035e40a43bd8334b59e8691fb,-10.52,14750,18991.9805,436.49,9900,37,499,0
ef2d907abecd3e19c5637f6786193cc8,-2.72,9050,13524.1904,334.33,1400,8,487,0.6426
ef32a605207d16a4f858cbf2f9273182,-9.63,9850,14186,340.6,1400,24,,0.1032
ef335204aaafb574500d2608078fb274,-2.96,12675,23182.0391,512.72,1000,17,577,0.4373
ef42567fba2893123e23b3ba45406dfc,-4.93,10225,14045.9902,334.79,2000,10,592,0.575
ef43fbd9768b2431368531487771074d,1.49,9825,15891.1104,415.15,2000,8,535,0.7232
ef5144497ea414f590ae704674080898,-7.55,11075,15527.6299,354.15,5250,23,421,0.4317
ef542dd011178e12929e8de6e5b8dc5b,-6.37,6050,7959.6001,236.06,1000,18,499,0.3641
ef54679abc85961b8d7614a47f182d46,-0.86,8400,15436.96,433.56,3000,14,492,0.2766
ef55d5a8513d5527d13e8665670da39e,-9,16950,16851.3105,339.81,6000,26,587,0.5509
ef5b3dccf2e75824650db56afa454fa5,-9.43,6025,15470.5,401.69,1500,21,531,0.53
ef5fc8adc807a2c2d5cad3a38f1dbe50,-8.04,11900,11846.9697,290.63,3000,23,,0.2969
ef614fc6100de836b8dbd08dfa1c6449,-4.38,12025,15034,340.55,3000,21,547,0.692
ef63518134e58a93a8382376791db828,-6.19,14825,16846.2207,432.3,2000,37,,0.2461
ef6538d68cf8e818b406c5ba3adda146,0.27,15225,20322.8496,463.64,2500,23,504,0.3396
ef6632742cb593d28eda83264fdcfe43,0.16,10175,16177.3604,400.1,2000,11,549,0.6836
ef67aa395b7ea408f65504e83798be39,-2.7,5350,13026.0996,364.97,1500,9,593,0.4842
ef6fd593a00cc3bddf5c5f324adb4167,-2.03,10675,12726,274.62,4190,22,636,0.6535
ef6fdbcb0872fdbb4e25d9f5fb040b94,-0.95,12250,15775,355.44,900,10,469,0.1282
ef76f11a92c37ef6ded7da134aaf17a4,-2.62,12400,22292.1602,535.7,1500,6,,0.5894
ef7c077acac029b1aa17fb98d5797912,-10.68,10200,13457.5,332.72,3500,26,,0.4852
ef8f0f92369f8abdd093b26ba54abfa1,-11.57,12100,17694.0801,406.58,2100,33,508,0.2992
ef9df006a6dad7c39c93307fda033df0,1.8,8325,12806,375.87,1350,7,521,0
efae83560da3ab91cd3374b3710459a6,-7.24,14375,19217.5801,428.1,4000,12,458,0.6061
efb21f489f4171b7ca398b40350cd683,1.2,16175,31882.6699,709.89,3950,15,542,0.5177
efb55168ed17376fcb9e016830de3537,-4.03,4450,9485.0996,271.49,2000,8,527,0.496
efb5cbd7f3e7b0fd03e488d79366a95c,-11.02,10550,16794,385.86,1600,20,,0.6274
efbadf452a64bf63a8fb9476535aabbe,-2.19,8250,17356,419.09,3500,16,491,0.2197
efbb94b9b46933d5ecb4a172147f2efd,-0.81,12850,20674,475.3,1670,12,518,0.5669
efbe0b9b5b2ed36cc7fed4027e55750d,-1.32,12100,16715.1094,435,2500,9,446,0.7449
efcc8b9fdfea78d5f33030453eb89275,-4.4,10275,14499,314.03,1500,20,561,0.3383
efcd0408308e8a1176ca3789f0879eb1,-7.85,12850,15858.54,361.97,1257.48,28,535,0.6337
efceafc9ecc68625a1d04f8796260076,-7.2,11375,12488,308.11,4226,13,,0.7304
efd896e24f9e7d33ee325fe92690d688,1.64,10025,13569,329.2,2000,10,,0.8929
efd92c870e473700894a947074a7a021,-4.48,7325,15354.2998,418.76,1700,6,644,0.6305
efdb868f2fc2c6cfaa635e786cf8c0f2,-5.82,10175,14998,376.97,1800,12,462,0.4737
efde77c14566a2802b92b9d45011ede6,-9.04,19050,25918.5,522.32,2500,19,,0.6826
efdf27f15d15247260c23c62ea5a196e,-7,13225,21282.0605,467.52,1032.2,16,,0.2036
efe7a4bd21200866ce8c97fa9275c7c9,-10.87,13050,20833.0801,440.34,2200,37,498,0.6973
efea37c36fc2a1288d11aff06ae3d3c7,-10.21,15375,21122,446.27,2100,39,,0.1255
eff70fc440618441456dd3045edfa85d,-1.94,10475,15092.4404,364.47,975,7,510,0.6644
eff8f51a72dde86a0f60e10db0c6dac1,-6.52,9875,14674,356.6,800,10,,0.468
eff9eca13f9b2b0d83e67ac0360df4ad,-6.63,12125,16353,347.95,8000,24,,0.4895
efff73d15f20ded540d25ad6dca074f8,-4.5,9100,13754,314.03,1500,18,507,0.559
f0006594f1d22d92adc2baa86c30bd4d,-8.44,10850,12173.2305,295.44,2500,17,467,0.6531
f006819054d30a30102cc0ff7f0f9936,-0.33,14800,15441.9004,394.78,5000,6,513,0.8414
f006a0d2bd23033d4c34132d54cf696a,-6.46,8850,14687.7998,383.56,1300,14,530,0.3625
f00be4069e90d8f0ad1734f5d754c66e,-8.78,13275,17743.8008,456.43,1000,28,,0.2284
f00c05ed8d297d90880ba3b5ce52f8e0,0.11,13275,22006.1602,568.1,2002.34,15,508,0.5988
f00dfd9469565c1b0a745e2c7d4e924b,-2.75,9200,14962.6904,333.34,2800,7,,0.3741
f0103595c48e29e65ca858fed53bf48e,-6.79,7775,9937,240.56,3500,13,566,0.4848
f013bbb363d2c6a34d6d769d3eaa41d1,-7,5375,9338.6797,276.9,1500,16,553,0.0692
f0173bd78aa077ad99ffbe0ff94c5a78,-10.22,14425,18186,399.53,2000,32,,0.5429
f01e9196d525ddae64cc39871e2567c5,-2.08,9900,13854.3701,340.23,1350,13,568,0
f0215e19a1aeb55aeda875768002b8cc,-7.07,11675,18728,452.2,2500,15,498,0.5062
f023dfe71b4dfb57ba8dd6589d9918f8,1.4,25300,34556.2188,799.07,2000,11,524,0.6697
f0273fb3ecfd009cbcfae16a48217cf7,-7.04,10925,17528.5996,410.64,1000,23,538,0.2737
f031a27bad4eaa55542d148873887c4c,1.8,6050,8663,242.97,2550,17,,0.592
f038845cd5c6cf1f525cc4edf88d04b5,-2.17,12825,21722,478.48,1000,3,526,0.5907
f0396c306905830426be69dd5006f488,-6.62,20675,20292,460.39,6000,28,517,0
f0404842cc664658863fbe292a5eddf6,-9.3,4375,8899.0498,239.01,2000,38,520,0.2661
f0419b2ca2510612290c1c03f82a0c30,-8.05,7725,10749.7002,287.93,2000,29,463,0.2873
f045587508f563e3ac6b40ac069bdb71,-4.59,17925,24308.1992,537.63,712,10,,0.6636
f045eac4bc827ecf7f94d3e22492f23d,-8.98,12225,16093.5098,355.36,3000,32,,0.3291
f04aa92a1e161e4f05708ff690b8c15c,-6.67,10150,13197.2305,314.64,1500,21,550,0.3622
f04b9cd6ba396002f049205d945db73a,-10.88,9700,17126.1191,378.77,5100,30,522,0.1856
f04c5ea888256d7c38b637fb014e257e,-1.98,10475,13253.5195,329.99,1300,6,558,0.5703
f0541270fc9a12c0bc83ced4628a7b32,-7.37,13775,17267.5,379.09,3500,44,,0.6381
f05c1fff17f168cb6cf3fc3f245ca9b8,-11.58,9025,16200.75,399.93,1400,34,,0.394
f05d7e42584e3cbea84e40f869635cc6,-9.63,11300,14314.75,367.28,2000,24,486,0.4236
f05dfc336dbd59e8044985a1d552d066,1.76,7900,12535.6201,339.13,2300,9,,0.6943
f062edaabbf6fadc4473107ac67118b2,-7.02,11075,13793.8096,326.87,3550,29,,0.4705
f065de370483bf2d15e0d239f84ddd4f,-5.67,10825,13460.3301,352.68,2000,21,,0.2228
f07d96a0459d8a92ded56bd87c81e7fc,-3.45,17750,20979,569.16,2100,9,491,0.6408
f080909d41757d8023d15fdc734ac194,-8.21,18950,24127.5996,554.36,2000,26,455,0.6002
f083b9ee17e3f8daca82b045366fc566,-6.58,14475,18705,465.77,3000,25,566,0.4741
f08502f42793e669598fbbec9330569f,-7.76,7975,12253,315.42,1500,22,,0.3935
f087871c9ee6aeb0692f73dc6865014f,-6.29,11950,21373.7793,484.47,2500,12,,0.5227
f087efc0374be58191f0f31c8412f86d,-4.96,14050,20269,553.14,1442,9,522,0.5251
f0987d301a38cc76a60f226a1c4b5863,0.83,9125,13363.0703,377.99,2000,21,490,0.6503
f09c010efa6a1657dba7a16d2dcca250,-4.38,11125,18055.1895,414.84,1580,21,485,0.4472
f0a0c0427349104cb8f79363418069ff,-7.58,10300,14998.4199,357.8,2000,43,,0.4331
f0a33640d4f6b7f5cf69c7834d1114bf,-6.44,12925,17503,387.06,1000,12,557,0.4366
f0a4c964a7f6859607e2d3c6a47b4a9e,2,15275,16706.5605,441.17,2700,13,,0.629
f0a68d437e7ef152c1293b7721ead104,-8.52,16650,22017.4102,479.74,4600,25,,0.4415
f0a9d6543dd07b82803ebea92d4f7a3b,-6.08,13625,21395.7598,582.26,4500,9,573,0.7527
f0ae9553a03eb9da5dde8bb2ef0fc016,-5.82,10200,14633.5,391.98,2000,12,480,0.0503
f0b280b73502457fcdb225c67a21e91b,-5.66,10900,14212.5,345.27,3000,11,527,0.1618
f0b6dcb536898e79f12c1392a19ee9d2,-5.4,12750,17568.5,390.88,1000,11,585,0.5209
f0bc68b7aaf068a4e7fddb1f184da002,-1.85,8075,11981.4502,319.14,1000,6,512,0.6702
f0bd534dbc49ee4b87e682a120a069e4,2.48,31275,32028.7695,735.43,6000,13,541,0.6292
f0bf3ba5f08604cf0ea9b15d4641a8cb,0.04,15450,22267.0098,511.61,933,8,,0.7063
f0c0e2582096d0abc0775ef45121a75e,-1.53,13425,21700.1504,498.09,2912,6,509,0.6753
f0c45b7ab11964441969461ae2870918,-7.04,13225,18527.6191,443.79,2000,45,525,0
f0c68a5d87e7fcb53b05f7008dedf986,-10.21,10900,18701.1992,416.63,2500,39,489,0.3472
f0cc7223afbfb3c20db82da800243be2,-0.36,10725,16585.7598,383.72,3000,13,553,0.5552
f0cca3d07fed504846f533c185dee5ac,-11.58,16975,24183.1797,565.37,2500,34,578,0.1259
f0cdb077620acc0c6ed355dde9cf2ebb,-4.74,11275,22832,508.22,1500,17,481,0.4179
f0cf51dbacc8487f112b6532411e0061,-5.96,12825,16345.9004,399.59,1401,8,440,0.585
f0d00984a8f408ba62fc62f79ac16684,-3.55,9075,13770.8398,334.58,1616,7,581,0.588
f0d397eb73d08d9785697a2a46f9fe9c,-8.41,8750,14853.9902,362.98,1000,18,579,0.4199
f0d91dd724b87ba7cb51aa1b3471bed9,-1.84,14975,19219,438.81,1425,8,518,0.8236
f0e14507ee98d14150b0b6f69a3a7898,0.22,14350,19794.7109,515.22,2500,2,,0.8244
f0e97a05f340d4ec711dce02d5a462ed,-6.71,12900,18501.3496,411.57,1000,15,,0.5653
f0ee20dd6d2128c175519fe07fb7da67,-8.41,10200,14093,348.76,1000,18,,0
f0f71d54d2c96cbb50df830e9b3bcf34,-7.66,20175,21053.3809,496.56,5000,22,549,0.6425
f0f86d245167c6bea4c14508b9bec7d6,-8.13,11000,17959,424.98,1000,21,479,0.5654
f0fca99023874311a6bd81fe18ac3b34,-2.6,14200,20592.25,470.59,2900,11,504,0.069
f100d466e60a134d8adc411fa8c22ad4,-5.03,16800,24567.5605,509.52,4600,17,,0.5345
f1040998231a30ce3296d7c23ca4c376,-3.98,11700,21330.9004,521.47,1000,6,,0.5927
f1040a5c5a3b993c6d47027d54c485d1,-2.19,15275,20671.0801,475,2200,16,566,0.6416
f1056b05f93340d750020894c2ea033c,-7.2,16700,22540,482.56,2300,13,533,0.5434
f109a9ae1987d65ea295ab4b69c2b938,-9.57,15300,16008.1504,340.44,9850,27,,0.063
f10c987f68a08b7b8d4298b347d23dc3,-2.69,15925,18175.9492,384.28,4000,6,540,0.839
f10eea7da9f03aefdfc6784581952c7e,-7.4,13875,16384,384.76,2200,29,,0.6822
f114b7c5f49fffba0478877d1d320e4c,-1.54,10050,17836.2305,399.45,870,20,474,0.5888
f11b3449d585b895e94cc3d96b681aed,0.89,18200,24965,590.76,1500,6,501,0.6436
f1212b60c943208fa9f3bbbd51079ce0,-6.67,7050,10611.3896,269.33,1500,19,538,0.6321
f125398bd14b0e78f2ce88c9e3cd1db9,-1.22,6875,12874.96,363.24,1000,7,485,0.0652
f129eafbe9ffdc9c18edd1fefb429026,-9.48,13200,18908,469.49,1800,41,,0.351
f12aabc45d3a075dbca1ca5921605b97,1.45,10450,13308,343.55,1975,12,,0.7986
f12bf9d30a65c56a86a5917830294c94,-3.69,19900,26670.7207,628.22,3000,17,450,0.5723
f12d87a339eb848cf62ae122a79afbee,-6.16,8575,16375,441.52,1500,15,492,0.3219
f1348fd70382bda13621632ef70c9a0c,-7.04,15125,17281.9609,448.81,2500,45,462,0.4154
f135fd0d77988e892e614a20d9223d2e,-12.47,12000,18707.75,414.89,1400,26,,0.2182
f14ce2c1c6795eeb5abae9b9768db682,-6.08,7475,11761.3203,348.81,1800,9,496,0.6505
f158dcf937fb3b6c77a0eccb10933f29,-0.57,11650,16192.04,384.77,1510,12,,0.7189
f15dd8ebeb3d4c7c49bce88453abd42c,-6.55,11175,15185.8896,435.29,2800,9,477,0.4599
f1629bad5d3824954a509e2b1df8f4b5,-5.82,10825,17824.0508,376.78,2009,12,,0.0404
f162c03f24717cd0fe3138fc3dd89516,-3.41,8675,12670.6104,305.38,2000,9,473,0.61
f164ebeeadafafd8432aed7607f6dae0,-7.82,12250,15239,367.47,2000,26,540,0.6073
f1653bf8379ab6667c9c9493d909870a,-3.34,9275,11303.5498,265.97,4200,25,602,0.7101
f16cadb2bd8f0950c9cfc09c3fd037a7,-2.59,11825,16778.5996,430.3,1600,9,477,0.5606
f16d319fe420c77e8794179f9c0b4406,-7.45,20225,24167.1504,538.24,6400,24,,0.5388
f16f0cc8c6753509513a73a07f8bb09a,-3.85,14250,22609,477.88,4000,5,,0.5057
f170d0b64748ac9e866d022cbfa0e861,-2.64,10100,13799.04,357.29,1500,8,471,0.4237
f173dea18ab3a936b0bfcaeb4df592e5,-0.58,6325,5144,191.11,3500,9,467,0
f17abc89b9403a7b6e2dc28faafee2b1,-8.67,10900,16834,411.32,1000,20,516,0.4161
f17b3b3bf4d5926eb19fb7b1ee575a6a,-1.29,14000,18032.5,388.68,2000,14,,0.5928
f1883f3055ae7384392c1b893a1f8cd4,2.26,12125,17508.6992,423.27,2420,7,,0.6424
f18916d9ff32f33f99e3ce98695ef5fb,-1.84,7800,10638.9805,272.93,1100.34,8,,0.0964
f1901a4f68e18fb3c7d2d63e4e54c4b5,-0.33,13950,17541.1094,433.98,5000,21,484,0.2475
f194127d0a618efc997351c6fc280dad,-5.82,14150,19450.3105,432.99,1000,12,,0.2759
f19678777bf7c2f0e88f881a763805dc,-7.81,6850,9961,283.45,1000,24,,0.5489
f1968f06441306a7963c2caf4b97540b,2.05,10175,17653.1504,400.36,4000,6,531,0.2331
f1986a8cee7605234a49c60f090c8100,-6.53,18000,22114.9609,492.3,3000,13,555,0.5332
f19eea64d44d3d3b66ea1916644abd2d,-5.63,18650,30483.4199,643.06,-2500,13,583,0.4475
f1a16ed2326b3c717b5d5dc92ee0c6d6,-4.5,10400,21137.7402,523.11,1500,18,518,0.2225
f1a502d6dfc17699390dc5794e7e1f1c,1.16,15525,19669.9805,575.41,2000,7,499,0.8164
f1a6af0da8603c1f1b8a3df82cbc64f8,-9.07,9000,12942.4502,313.83,1875,17,541,0.533
f1b6a1b65742466a3a61cd2f391bfac2,-8.88,10800,16239.1504,359.16,1000,27,,0
f1c35f31464a28ce4a709763d680d5ad,-6.53,13800,17838.7207,446.84,4000,13,543,0.6122
f1c7d297b983df50263f1711b07b1572,1.48,9175,13548.96,328.07,3900,10,573,0.5532
f1ca06aef823136d829f24c1c9a92f49,-6.08,20375,20845.7891,481.99,8400,9,,0.8075
f1d176d9b11b4c5d43a639be4a8f6c6b,1.22,14825,11399.9697,289.75,5700,11,464,0.0347
f1d54ef2aa593e1253b66ba65338e595,-5.65,11150,19066.9004,454.86,1000,12,599,0.452
f1d89b7b0bf17689265f4135dae954b9,-9.66,13075,19025,437.12,1700,23,450,0
